timestamp,x,y,z,total
2025-09-19T15:57:13.775939,-9.791467640054801,-0.4088538293322872,7.072721100377719,9.8
2025-09-19T15:57:13.777299,-9.792012715861322,-0.395584342979083,7.068123038020597,9.8
2025-09-19T15:57:13.778635,-9.792534612247652,-0.38244720933973014,7.063567889230249,9.8
2025-09-19T15:57:13.779965,-9.793036594142333,-0.36937009325221526,7.05903063153404,9.8
2025-09-19T15:57:13.781527,-9.793595312361058,-0.3542468880590692,7.0537798201736805,9.8
2025-09-19T15:57:13.782932,-9.794084255837213,-0.34046084879418703,7.0489898679946705,9.8
2025-09-19T15:57:13.784281,-9.794535162825444,-0.3272322480685078,7.044390535421478,9.8
2025-09-19T15:57:13.785588,-9.794961462284544,-0.3142132275392484,7.039861136055336,9.8
2025-09-19T15:57:13.786942,-9.795376845603116,-0.300985801363423,7.035256244564286,9.8
2025-09-19T15:57:13.788266,-9.795767846034781,-0.2879796982273433,7.030725461950139,9.8
2025-09-19T15:57:13.789589,-9.796140331517867,-0.27501746346193867,7.026207054376032,9.8
2025-09-19T15:57:13.790916,-9.79649641445576,-0.2620267191631983,7.021675791710956,9.8
2025-09-19T15:57:13.792242,-9.796835507759996,-0.24902617110047304,7.017138180083982,9.8
2025-09-19T15:57:13.793567,-9.797157067180963,-0.23603686361691892,7.012601559458723,9.8
2025-09-19T15:57:13.794896,-9.797461617216511,-0.2230377976246343,7.008058590534237,9.8
2025-09-19T15:57:13.796220,-9.79774841903792,-0.21006169865058194,7.0035207091425,9.8
2025-09-19T15:57:13.797549,-9.798018880577837,-0.1970431826789782,6.998965037427105,9.8
2025-09-19T15:57:13.799019,-9.798294217042194,-0.1828399198138062,6.993991393123647,9.8
2025-09-19T15:57:13.800366,-9.798533160834088,-0.16955204520954087,6.989335091518131,9.8
2025-09-19T15:57:13.801677,-9.7987490123992,-0.15658158258775184,6.984787022857604,9.8
2025-09-19T15:57:13.803025,-9.798950432156566,-0.14342394548564338,6.980170293974185,9.8
2025-09-19T15:57:13.804347,-9.799132257354985,-0.13041090010036535,6.975601293830647,9.8
2025-09-19T15:57:13.805678,-9.7992968851515,-0.11739061572420481,6.971026754865356,9.8
2025-09-19T15:57:13.807005,-9.799444138014323,-0.10437713320811877,6.966451604132464,9.8
2025-09-19T15:57:13.808323,-9.79957338982441,-0.0914405678313998,6.9619005151161035,9.8
2025-09-19T15:57:13.809650,-9.799686012702802,-0.07844776884693189,6.957326646589908,9.8
2025-09-19T15:57:13.810970,-9.79978101872507,-0.06551324320956353,6.952770303391798,9.8
2025-09-19T15:57:13.812291,-9.799858965115321,-0.052576266973333466,6.948210108234303,9.8
2025-09-19T15:57:13.813610,-9.799919870832465,-0.03962985317919678,6.943643588245156,9.8
2025-09-19T15:57:13.814936,-9.79996376865195,-0.026648322819868897,6.9390616643619305,9.8
2025-09-19T15:57:13.816260,-9.799990467148007,-0.013669082200345966,6.934477521975373,9.8
2025-09-19T15:57:13.817582,-9.799999974725205,-0.0007038366166381592,6.929895294982567,9.8
2025-09-19T15:57:13.818909,-9.799992294357322,0.012289448201893191,6.925300116515582,9.8
2025-09-19T15:57:13.820232,-9.799967513372591,0.025233645036604982,6.920719264593864,9.8
2025-09-19T15:57:13.821552,-9.79992558059157,0.03819181675434799,6.9161304280575635,9.8
2025-09-19T15:57:13.822882,-9.799866281850452,0.051194314631879984,6.911522832075706,9.8
2025-09-19T15:57:13.824260,-9.799787675496436,0.06450980691470892,6.906801137003869,9.8
2025-09-19T15:57:13.825613,-9.799691477610049,0.07776209653152426,6.902098646570877,9.8
2025-09-19T15:57:13.826927,-9.799579742184358,0.09075723976615467,6.897484289590361,9.8
2025-09-19T15:57:13.828235,-9.799451812648577,0.10365409581163885,6.892901778679498,9.8
2025-09-19T15:57:13.829569,-9.79930563122464,0.11665824381108511,6.888278058072691,9.8
