timestamp,x,y,z,total
2025-09-19T15:57:20.175521,-9.772687184633243,0.7311533295453018,-6.666134463482417,9.8
2025-09-19T15:57:20.176844,-9.771706005402915,0.7441516941945578,-6.661355470056126,9.8
2025-09-19T15:57:20.178154,-9.770721977125522,0.7569623806480335,-6.656642121582371,9.8
2025-09-19T15:57:20.179469,-9.769717483402943,0.7698183516199555,-6.651908754414947,9.8
2025-09-19T15:57:20.180780,-9.768700552585921,0.7826170927775149,-6.647193110282728,9.8
2025-09-19T15:57:20.182119,-9.767652440521923,0.7955914788169407,-6.642409333502188,9.8
2025-09-19T15:57:20.183447,-9.766587867522722,0.8085551471346791,-6.637626065020542,9.8
2025-09-19T15:57:20.184747,-9.765519210807147,0.8213613963150285,-6.632897493407867,9.8
2025-09-19T15:57:20.186056,-9.764434756549338,0.8341545930409269,-6.628170373044092,9.8
2025-09-19T15:57:20.187376,-9.763327080758792,0.8470208463326057,-6.623412855391866,9.8
2025-09-19T15:57:20.188686,-9.762207576709184,0.8598274415496501,-6.618674001369664,9.8
2025-09-19T15:57:20.189996,-9.76107273055375,0.8726162666602032,-6.6139383345602045,9.8
2025-09-19T15:57:20.191312,-9.759916908563888,0.8854501329429818,-6.609182577942555,9.8
2025-09-19T15:57:20.192621,-9.758748709993169,0.89823360837072,-6.60444208991066,9.8
2025-09-19T15:57:20.193930,-9.75756463652475,0.911006237103598,-6.599702223448599,9.8
2025-09-19T15:57:20.195240,-9.75636274451648,0.9237889355317576,-6.594955209544215,9.8
2025-09-19T15:57:20.196548,-9.755145446566459,0.9365560935329419,-6.590210553668872,9.8
2025-09-19T15:57:20.197857,-9.753911215208431,0.9493239730625043,-6.585462210960878,9.8
2025-09-19T15:57:20.199167,-9.752659355279958,0.962099527008682,-6.580707584876984,9.8
2025-09-19T15:57:20.200477,-9.751390529665773,0.974875755132256,-6.575949269866059,9.8
2025-09-19T15:57:20.201787,-9.750105202353778,0.9876479853843791,-6.571188999839873,9.8
2025-09-19T15:57:20.203098,-9.74880195356787,1.0004301425443425,-6.566421575069083,9.8
2025-09-19T15:57:20.204408,-9.747482913952197,1.0132012841533415,-6.561654799488361,9.8
2025-09-19T15:57:20.205718,-9.74614738848199,1.025968363053021,-6.556886076564103,9.8
2025-09-19T15:57:20.207029,-9.744794150309218,1.0387429749939459,-6.552111066101495,9.8
2025-09-19T15:57:20.208337,-9.74342667500005,1.0514925719649635,-6.547341933744692,9.8
2025-09-19T15:57:20.209645,-9.742043026236981,1.0642357233937487,-6.542571738649156,9.8
2025-09-19T15:57:20.210957,-9.740640143333687,1.0770002776584122,-6.537790042474122,9.8
2025-09-19T15:57:20.212265,-9.73922209453338,1.089749050631781,-6.5330107647167,9.8
2025-09-19T15:57:20.213576,-9.737784731271299,1.102519173266187,-6.528219975689828,9.8
2025-09-19T15:57:20.214886,-9.736331953279356,1.1152757934929922,-6.5234307394103865,9.8
2025-09-19T15:57:20.216200,-9.734860043448785,1.1280513882196677,-6.518630853003078,9.8
2025-09-19T15:57:20.217510,-9.733372186020482,1.1408180785747062,-6.513830778810879,9.8
2025-09-19T15:57:20.218821,-9.731868410948096,1.153575845790216,-6.509030523482583,9.8
2025-09-19T15:57:20.220131,-9.730348470116944,1.1663269910676288,-6.504229219805266,9.8
2025-09-19T15:57:20.221441,-9.728812384377436,1.1790714946873504,-6.499426872889024,9.8
2025-09-19T15:57:20.222751,-9.727259606296196,1.1918139752991714,-6.49462173810254,9.8
2025-09-19T15:57:20.224062,-9.725688989780394,1.2045636861803548,-6.489810316004334,9.8
2025-09-19T15:57:20.225372,-9.724102822888673,1.2173020536779513,-6.484999609635921,9.8
2025-09-19T15:57:20.226681,-9.722500264999429,1.230036014548384,-6.480186997974127,9.8
2025-09-19T15:57:20.227992,-9.720879846470416,1.2427771362900624,-6.475368100129807,9.8
2025-09-19T15:57:20.229302,-9.719243329665845,1.2555114888944618,-6.470548176500746,9.8
2025-09-19T15:57:20.230611,-9.717590735611244,1.26823905284554,-6.465727232187951,9.8
2025-09-19T15:57:20.231923,-9.715920558317963,1.2809713909585851,-6.460900880241311,9.8
2025-09-19T15:57:20.233232,-9.714233390220274,1.2937038456808918,-6.456070876017676,9.8
2025-09-19T15:57:20.234701,-9.712324776284246,1.3079554426566604,-6.450660301936722,9.8
2025-09-19T15:57:20.236027,-9.710589650881651,1.3207757690805002,-6.445789224874295,9.8
