timestamp,x,y,z,total
2025-09-19T15:57:07.333293,-9.602345614555308,-1.9583050576022296,-7.590500298547582,9.8
2025-09-19T15:57:07.334616,-9.60494332530007,-1.9455240213818057,-7.586373817890261,9.8
2025-09-19T15:57:07.335929,-9.607493149181487,-1.9328930100838033,-7.5822935678731564,9.8
2025-09-19T15:57:07.337240,-9.610017663838684,-1.9203021899452466,-7.578224114575375,9.8
2025-09-19T15:57:07.338553,-9.612529771446175,-1.9076874463761004,-7.574144736354257,9.8
2025-09-19T15:57:07.339897,-9.615063722820915,-1.8948745620998824,-7.569999032647853,9.8
2025-09-19T15:57:07.341215,-9.617555915153781,-1.8821844274381085,-7.565890806405201,9.8
2025-09-19T15:57:07.342517,-9.62001709546092,-1.8695644099735222,-7.561803065993603,9.8
2025-09-19T15:57:07.343900,-9.622554234443987,-1.85646168966238,-7.557556634213578,9.8
2025-09-19T15:57:07.345189,-9.624979024141027,-1.843848905101841,-7.5534667295884095,9.8
2025-09-19T15:57:07.346499,-9.627386845009523,-1.8312352488245702,-7.5493743263425745,9.8
2025-09-19T15:57:07.347810,-9.629779436304718,-1.8186115605380937,-7.545276446004921,9.8
2025-09-19T15:57:07.349120,-9.632153752762395,-1.8059939322005805,-7.5411783076507914,9.8
2025-09-19T15:57:07.350431,-9.634511536704952,-1.7933732040763781,-7.537076933398932,9.8
2025-09-19T15:57:07.351742,-9.636854482336101,-1.7807402074077543,-7.532969335945687,9.8
2025-09-19T15:57:07.353052,-9.639178755542925,-1.7681156406440093,-7.528862240681234,9.8
2025-09-19T15:57:07.354362,-9.64148690873882,-1.755485741502326,-7.524751167537795,9.8
2025-09-19T15:57:07.355672,-9.643779759983296,-1.7428459314972597,-7.52063461845718,9.8
2025-09-19T15:57:07.356981,-9.646053153077876,-1.730219225415198,-7.516520086086013,9.8
2025-09-19T15:57:07.358291,-9.648310013895703,-1.7175895539272212,-7.512402333091818,9.8
2025-09-19T15:57:07.359602,-9.650553590498495,-1.7049385317121046,-7.5082753549260115,9.8
2025-09-19T15:57:07.360912,-9.652778964988245,-1.6922937845068347,-7.504148155792468,9.8
2025-09-19T15:57:07.362223,-9.654987771562006,-1.6796461326684684,-7.500017736650728,9.8
2025-09-19T15:57:07.363533,-9.657181198754301,-1.6669886905514542,-7.4958818416315856,9.8
2025-09-19T15:57:07.364843,-9.6593568491006,-1.654335293020535,-7.491744986036339,9.8
2025-09-19T15:57:07.366152,-9.66151474601787,-1.6416859664623,-7.487607176906737,9.8
2025-09-19T15:57:07.367463,-9.663657631690446,-1.6290246092281735,-7.483463141167868,9.8
2025-09-19T15:57:07.368773,-9.66578469547712,-1.6163558459325365,-7.479314383355565,9.8
2025-09-19T15:57:07.370083,-9.667893621508139,-1.6036935253352715,-7.475165434566839,9.8
2025-09-19T15:57:07.371394,-9.669988235694182,-1.5910146201515987,-7.4710087430508905,9.8
2025-09-19T15:57:07.372704,-9.672063588067246,-1.578349121197128,-7.46685413637269,9.8
2025-09-19T15:57:07.374013,-9.67412123164194,-1.5656878346256111,-7.462698599679977,9.8
2025-09-19T15:57:07.375325,-9.676165633278249,-1.553003102818851,-7.458533046371276,9.8
2025-09-19T15:57:07.376634,-9.67819156646373,-1.5403272388782676,-7.454368079891381,9.8
2025-09-19T15:57:07.377944,-9.680200894160835,-1.5276487321003438,-7.450199915927874,9.8
2025-09-19T15:57:07.379256,-9.682195780090666,-1.5149537537477862,-7.446023998978526,9.8
2025-09-19T15:57:07.380565,-9.68417079384297,-1.5022769503919136,-7.4418517223148415,9.8
2025-09-19T15:57:07.381879,-9.686134892282375,-1.489560622636725,-7.43766408564678,9.8
2025-09-19T15:57:07.383190,-9.688080532323182,-1.4768532761315762,-7.433477050011302,9.8
2025-09-19T15:57:07.384499,-9.69000740698037,-1.4641572499788236,-7.429291387803835,9.8
2025-09-19T15:57:07.385810,-9.691916951658577,-1.4514633313153786,-7.425104061455662,9.8
2025-09-19T15:57:07.387121,-9.693811925461562,-1.4387530551763272,-7.420908971976681,9.8
2025-09-19T15:57:07.388430,-9.69568785065221,-1.4260564865092744,-7.416716037701285,9.8
2025-09-19T15:57:07.389740,-9.697547820330579,-1.413352847806117,-7.412518394867562,9.8
2025-09-19T15:57:07.391061,-9.69940450241978,-1.4005542825749049,-7.408286980444065,9.8
2025-09-19T15:57:07.392369,-9.701228411099924,-1.3878643001632627,-7.404089077719149,9.8
2025-09-19T15:57:07.393681,-9.703040307231799,-1.375139555185241,-7.39987728414517,9.8
2025-09-19T15:57:07.394994,-9.704835837614555,-1.3624101309635837,-7.395661541858278,9.8
2025-09-19T15:57:07.396302,-9.706613381107596,-1.3496876193041742,-7.391445686372218,9.8
2025-09-19T15:57:07.397613,-9.708373289814709,-1.336969732496711,-7.387228958766196,9.8
2025-09-19T15:57:07.398924,-9.710118429528631,-1.3242356604956862,-7.383004451876544,9.8
2025-09-19T15:57:07.400234,-9.71184467767978,-1.3115155190171934,-7.378782151763546,9.8
2025-09-19T15:57:07.401550,-9.713561694196638,-1.2987375458635808,-7.374538221118089,9.8
2025-09-19T15:57:07.402863,-9.715258219418041,-1.2859851204544321,-7.370300339214592,9.8
2025-09-19T15:57:07.404174,-9.716936484840762,-1.2732420624415655,-7.366063134807065,9.8
2025-09-19T15:57:07.405484,-9.718597134206789,-1.2605037655586777,-7.361825076109696,9.8
2025-09-19T15:57:07.406796,-9.720240489487425,-1.2477679377709954,-7.357585398422358,9.8
2025-09-19T15:57:07.408243,-9.722036374734573,-1.2336971785401118,-7.352898488000943,9.8
2025-09-19T15:57:07.409553,-9.723645474395191,-1.2209499122707435,-7.348649846749174,9.8
2025-09-19T15:57:07.410865,-9.725237860198737,-1.2082005473252793,-7.344398047620641,9.8
2025-09-19T15:57:07.412173,-9.726810679207663,-1.1954722961456596,-7.340150832994765,9.8
2025-09-19T15:57:07.413483,-9.72836712165948,-1.182739678126543,-7.3358997009787466,9.8
2025-09-19T15:57:07.414792,-9.729907733680175,-1.1699980743876184,-7.331643101276776,9.8
2025-09-19T15:57:07.416103,-9.73143303710439,-1.1572428631679816,-7.32737947901725,9.8
2025-09-19T15:57:07.417412,-9.732940527897766,-1.1444949455568538,-7.323115814544284,9.8
2025-09-19T15:57:07.418722,-9.73443131926649,-1.1317450642630082,-7.318849008887173,9.8
2025-09-19T15:57:07.420033,-9.73590594222917,-1.118988598720632,-7.314577508901735,9.8
2025-09-19T15:57:07.421347,-9.737364903493946,-1.1062209255859992,-7.310299756875322,9.8
2025-09-19T15:57:07.422655,-9.738805817728984,-1.0934629598519146,-7.306022755458293,9.8
2025-09-19T15:57:07.423965,-9.74023027405198,-1.080700795059068,-7.301741839848177,9.8
2025-09-19T15:57:07.425276,-9.741638260888918,-1.0679344521014136,-7.297457010171209,9.8
2025-09-19T15:57:07.426585,-9.743028760403,-1.0551732435766088,-7.293171387916603,9.8
2025-09-19T15:57:07.427896,-9.744403537298838,-1.042400931637099,-7.288879513685337,9.8
2025-09-19T15:57:07.429206,-9.745761079782676,-1.0296314757199323,-7.284586071358322,9.8
2025-09-19T15:57:07.430516,-9.747101403790438,-1.016864899692413,-7.280291066193222,9.8
2025-09-19T15:57:07.431827,-9.748426440438541,-1.0040826337303024,-7.275988242519259,9.8
2025-09-19T15:57:07.433137,-9.749733296464893,-0.9913125883412444,-7.271686990160681,9.8
2025-09-19T15:57:07.434447,-9.751023424254177,-0.9785408420941748,-7.267382618677886,9.8
2025-09-19T15:57:07.435758,-9.75229774261598,-0.9657581163869464,-7.2630719926416845,9.8
2025-09-19T15:57:07.437068,-9.75355416792676,-0.9529853583967345,-7.258762171069114,9.8
2025-09-19T15:57:07.438377,-9.754793192042444,-0.9402179430761887,-7.254451593406171,9.8
2025-09-19T15:57:07.439688,-9.756016166962455,-0.9274419388658298,-7.250135550487492,9.8
2025-09-19T15:57:07.440995,-9.757221536662156,-0.91467364917561,-7.245819545155709,9.8
2025-09-19T15:57:07.442307,-9.758412561037712,-0.9018782005245556,-7.241491778809828,9.8
2025-09-19T15:57:07.443617,-9.759587017667512,-0.8890788742152098,-7.237160111787947,9.8
2025-09-19T15:57:07.444928,-9.760743432920108,-0.8762919814234335,-7.232830062221483,9.8
2025-09-19T15:57:07.446238,-9.761883094947773,-0.8635035845744335,-7.228496909068629,9.8
